Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
40618734,10/21/18 21:29,10/21/18 23:00,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11204,2115 BAY RIDGE AVENUE,BAY RIDGE AVENUE,21 AVENUE,BAY PARKWAY,,,ADDRESS,BROOKLYN,,Precinct,Closed,10/22/18 5:29,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,10/21/18 23:00,11 BROOKLYN,,BROOKLYN,"988,284","162,456",ONLINE,Unspecified,BROOKLYN,,,,,,,,40.61257967,-73.98547062,"(40.612579671729634, -73.98547062456058)"
40616730,10/21/18 21:30,,DEP,Department of Environmental Protection,Hazardous Materials,Chemical Odor (HD1),,10463,621 WEST  227 STREET,WEST  227 STREET,ARLINGTON AVE,FAIRFIELD AVE,,,ADDRESS,BRONX,,N/A,Open,,,,08 BRONX,2057310843,BRONX,"1,007,493","260,105",PHONE,Unspecified,BRONX,,,,,,,,40.88057174,-73.91594756,"(40.88057173636682, -73.91594756119201)"
40615163,10/21/18 21:30,,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11216,355A HALSEY STREET,HALSEY STREET,THROOP AVENUE,MARCUS GARVEY BOULEVARD,,,ADDRESS,BROOKLYN,,N/A,Assigned,,The Department of Sanitation has sent this complaint to the appropriate district garage or bureau for further action.,10/24/18 0:00,03 BROOKLYN,3018417501,BROOKLYN,"1,001,251","188,153",PHONE,Unspecified,BROOKLYN,,,,,,,,40.68309696,-73.93870225,"(40.683096961758714, -73.93870224586185)"
40618095,10/21/18 21:30,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10468,2682 CRESTON AVENUE,CRESTON AVENUE,,,,,ADDRESS,BRONX,,N/A,Open,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,10/21/18 0:00,07 BRONX,2033140014,BRONX,"1,013,311","255,275",ONLINE,Unspecified,BRONX,,,,,,,,40.86729764,-73.8949292,"(40.86729764123603, -73.89492920247194)"
40616068,10/21/18 21:31,,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11385,1641 HANCOCK STREET,HANCOCK STREET,WYCKOFF AVENUE,CYPRESS AVENUE,,,ADDRESS,Ridgewood,,N/A,Assigned,,The Department of Sanitation has sent this complaint to the appropriate district garage or bureau for further action.,10/22/18 0:00,05 QUEENS,4035480086,QUEENS,"1,010,328","193,624",PHONE,Unspecified,QUEENS,,,,,,,,40.6980915,-73.90595362,"(40.698091499205646, -73.90595361864874)"
40619165,10/21/18 21:31,,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,11223,2025 STILLWELL AVENUE,STILLWELL AVENUE,,,,,ADDRESS,BROOKLYN,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,10/21/18 0:00,11 BROOKLYN,3070920051,BROOKLYN,"988,311","156,922",ONLINE,Unspecified,BROOKLYN,,,,,,,,40.59738996,-73.98537671,"(40.59738995844717, -73.98537670527539)"
40614255,10/21/18 21:31,10/21/18 22:49,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11426,71-53 252 STREET,252 STREET,71 ROAD,72 AVENUE,,,ADDRESS,BELLEROSE,,Precinct,Closed,10/22/18 5:31,The Police Department responded to the complaint and took action to fix the condition.,10/21/18 22:49,13 QUEENS,4084010350,QUEENS,"1,061,044","212,765",ONLINE,Unspecified,QUEENS,,,,,,,,40.75033386,-73.7228364,"(40.75033386274438, -73.7228364040033)"
40617062,10/21/18 21:31,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10468,2640 DAVIDSON AVENUE,DAVIDSON AVENUE,,,,,ADDRESS,BRONX,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,10/21/18 0:00,07 BRONX,2032020021,BRONX,"1,012,221","255,248",ONLINE,Unspecified,BRONX,,,,,,,,40.86722706,-73.89887023,"(40.867227055696866, -73.89887023480846)"
40618252,10/21/18 21:31,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10467,3600 WEBSTER AVENUE,WEBSTER AVENUE,EAST GUN HILL ROAD,EAST 233 STREET,,,ADDRESS,BRONX,,Precinct,Open,10/22/18 5:31,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,,12 BRONX,2033600176,BRONX,"1,020,229","260,818",PHONE,Unspecified,BRONX,,,,,,,,40.88248597,-73.86988726,"(40.88248596585837, -73.86988725998172)"
40614227,10/21/18 21:31,10/22/18 1:28,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11214,2426 BENSON AVENUE,BENSON AVENUE,BAY 37 STREET,BAY 38 STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,10/22/18 5:31,The Police Department issued a summons in response to the complaint.,10/22/18 1:28,11 BROOKLYN,3068770043,BROOKLYN,"986,938","156,792",ONLINE,Unspecified,BROOKLYN,,,,,,,,40.59703366,-73.99032081,"(40.597033657465346, -73.9903208061148)"
40617110,10/21/18 21:32,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11209,142 95 STREET,95 STREET,,,,,ADDRESS,BROOKLYN,,N/A,Open,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,10/21/18 0:00,10 BROOKLYN,3061200020,BROOKLYN,"973,886","164,020",PHONE,Unspecified,BROOKLYN,,,,,,,,40.61686739,-74.03733072,"(40.61686738522537, -74.03733071973934)"
40619192,10/21/18 21:32,10/21/18 22:46,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10035,163 EAST 125 STREET,EAST 125 STREET,LEXINGTON AVENUE,3 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,10/22/18 5:32,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,10/21/18 22:46,11 MANHATTAN,1017747501,MANHATTAN,"1,001,761","232,240",PHONE,Unspecified,MANHATTAN,,,,,,,,40.80410371,-73.93674864,"(40.80410371491009, -73.93674864366699)"
40612974,10/21/18 21:33,10/21/18 22:27,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11235,,,,,OCEANVIEW AVENUE,BRIGHTON    2 STREET,INTERSECTION,BROOKLYN,,Precinct,Closed,10/22/18 5:33,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,10/21/18 22:27,13 BROOKLYN,,BROOKLYN,"993,746","150,153",ONLINE,Unspecified,BROOKLYN,,,,,,,,40.57880625,-73.96581527,"(40.57880624838232, -73.96581527404032)"
40612413,10/21/18 21:33,10/21/18 23:23,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,10011,WEST 21 STREET,WEST 21 STREET,9 AVENUE,10 AVENUE,,,BLOCKFACE,NEW YORK,,Precinct,Closed,10/22/18 5:33,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,10/21/18 23:23,04 MANHATTAN,,MANHATTAN,"983,228","210,993",PHONE,Unspecified,MANHATTAN,,,,,,,,40.74580357,-74.00368833,"(40.745803571199296, -74.00368832800343)"
40613943,10/21/18 21:34,,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10469,2444 YATES AVENUE,YATES AVENUE,MACE AVE,WARING AVE,,,ADDRESS,BRONX,,N/A,Open,,,,11 BRONX,2044540024,BRONX,"1,024,394","253,354",UNKNOWN,Unspecified,BRONX,,,,,,,,40.86198164,-73.8548699,"(40.861981640417284, -73.8548698994733)"
40618226,10/21/18 21:34,,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,10456,1321 FINDLAY AVENUE,FINDLAY AVENUE,EAST 169 STREET,BEND,,,ADDRESS,BRONX,,N/A,Open,10/29/18 21:34,"The Department of Parks and Recreation usually requires 4 days to inspect branches that have fallen on streets or sidewalks. If warranted, the issue will be resolved in 10 days. All other locations will be inspected in 8 days and may take up to 45 days to resolve. Please note your Service Request number for future reference.",,04 BRONX,2027830068,BRONX,"1,008,956","243,709",UNKNOWN,Unspecified,BRONX,,,,,,,,40.83556568,-73.91071743,"(40.83556568140411, -73.91071742750347)"
40617747,10/21/18 21:34,,DPR,Department of Parks and Recreation,Illegal Tree Damage,Branches Damaged,,11435,147-22 106 AVENUE,106 AVENUE,,,,,LATLONG,JAMAICA,,N/A,Open,10/29/18 21:34,The Department of Parks and Recreation usually requires 8 days to respond to this type of complaint. Please note your Service Request number for future reference.,,12 QUEENS,,QUEENS,"1,039,122","192,717",MOBILE,Unspecified,QUEENS,,,,,,,,40.69547031,-73.80212004,"(40.69547030585243, -73.80212004173994)"
40613460,10/21/18 21:35,,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11223,2083 EAST    5 STREET,EAST    5 STREET,AVENUE T,AVENUE U,,,ADDRESS,BROOKLYN,,N/A,Assigned,,The Department of Sanitation has sent this complaint to the appropriate district garage or bureau for further action.,10/23/18 0:00,15 BROOKLYN,3071080080,BROOKLYN,"993,370","157,651",PHONE,Unspecified,BROOKLYN,,,,,,,,40.59938715,-73.96715872,"(40.599387153939134, -73.96715871962883)"
40617351,10/21/18 21:35,10/21/18 23:05,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10033,611 WEST 180 STREET,WEST 180 STREET,ST NICHOLAS AVENUE,WADSWORTH AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,10/22/18 5:35,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,10/21/18 23:05,12 MANHATTAN,1021620049,MANHATTAN,"1,002,327","248,530",MOBILE,Unspecified,MANHATTAN,,,,,,,,40.84881397,-73.93466031,"(40.84881397093934, -73.93466030980782)"
40615479,10/21/18 21:35,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Catch Basin/Sewer,11368,110-23 56 AVENUE,56 AVENUE,CORONA AVENUE,CAROUSEL LOOP,,,ADDRESS,CORONA,,N/A,Pending,11/20/18 21:35,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,10/21/18 21:39,04 QUEENS,4020110023,QUEENS,"1,025,437","209,379",ONLINE,Unspecified,QUEENS,,,,,,,,40.7412777,-73.85136896,"(40.74127769599946, -73.85136896373068)"
40618348,10/21/18 21:35,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Dead Branches in Tree,Street,11215,225 WINDSOR PLACE,WINDSOR PLACE,10 AVENUE,11 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Open,11/20/18 21:35,"The Department of Parks and Recreation usually requires 30 days to inspect the issue and may take up to 60 days to resolve it, if warranted. Please note your Service Request number for future reference.",,07 BROOKLYN,3011110060,BROOKLYN,"990,540","179,038",OTHER,Unspecified,BROOKLYN,,,,,,,,40.65809242,-73.97732967,"(40.658092418685115, -73.97732966721507)"
40618884,10/21/18 21:35,,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,11223,1702 WEST    1 STREET,WEST    1 STREET,,,,,ADDRESS,BROOKLYN,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,10/21/18 0:00,11 BROOKLYN,3066550006,BROOKLYN,"991,316","160,144",PHONE,Unspecified,BROOKLYN,,,,,,,,40.60623181,-73.9745526,"(40.60623180727734, -73.97455260131333)"
40615237,10/21/18 21:35,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11223,1702 WEST    1 STREET,WEST    1 STREET,,,,,ADDRESS,BROOKLYN,,N/A,Open,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,10/21/18 0:00,11 BROOKLYN,3066550006,BROOKLYN,"991,316","160,144",PHONE,Unspecified,BROOKLYN,,,,,,,,40.60623181,-73.9745526,"(40.60623180727734, -73.97455260131333)"
40614645,10/21/18 21:35,10/21/18 23:08,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,Store/Commercial,10009,98 AVENUE A,AVENUE A,EAST 6 STREET,EAST 7 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,10/22/18 5:35,The Police Department responded to the complaint and determined that police action was not necessary.,10/21/18 23:08,03 MANHATTAN,1004027503,MANHATTAN,"988,733","203,646",MOBILE,Unspecified,MANHATTAN,,,,,,,,40.72563679,-73.98382606,"(40.72563679249104, -73.98382605590781)"
40612481,10/21/18 21:35,,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,RESIDENTIAL BUILDING,11223,1702 WEST    1 STREET,WEST    1 STREET,,,,,ADDRESS,BROOKLYN,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,10/21/18 0:00,11 BROOKLYN,3066550006,BROOKLYN,"991,316","160,144",PHONE,Unspecified,BROOKLYN,,,,,,,,40.60623181,-73.9745526,"(40.60623180727734, -73.97455260131333)"
40613806,10/21/18 21:35,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10462,2141 HOLLAND AVENUE,HOLLAND AVENUE,LYDIG AVENUE,PELHAM PARKWAY,,,ADDRESS,BRONX,,Precinct,Assigned,10/22/18 5:35,Your complaint has been received by the Police Department and additional information will be available later.,10/21/18 22:00,11 BRONX,2043190050,BRONX,"1,021,388","250,730",PHONE,Unspecified,BRONX,,,,,,,,40.85479271,-73.86575182,"(40.85479271349434, -73.86575182462343)"
40612414,10/21/18 21:35,,DPR,Department of Parks and Recreation,Damaged Tree,Branch Cracked and Will Fall,Street,11417,149-13 CENTREVILLE STREET,CENTREVILLE STREET,97 STREET,ECKFORD AVENUE,,,ADDRESS,OZONE PARK,,N/A,Open,10/29/18 21:35,The Department of Parks and Recreation usually requires 8 days to review a request and determine the appropriate action. Please note your Service Request number for future reference.,,10 QUEENS,4115520059,QUEENS,"1,029,134","183,752",OTHER,Unspecified,QUEENS,,,,,,,,40.67091976,-73.83819849,"(40.67091975889178, -73.83819849303244)"
40613840,10/21/18 21:36,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11104,45-36 39 PLACE,39 PLACE,QUEENS BOULEVARD,47 AVENUE,,,ADDRESS,SUNNYSIDE,,Precinct,Assigned,10/22/18 5:36,Your complaint has been received by the Police Department and additional information will be available later.,10/21/18 21:43,02 QUEENS,4001950044,QUEENS,"1,004,927","209,981",PHONE,Unspecified,QUEENS,,,,,,,,40.74300177,-73.92538125,"(40.74300177108931, -73.92538125228845)"
40614640,10/21/18 21:36,10/21/18 23:09,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10454,370 BROOK AVENUE,BROOK AVENUE,EAST 142 STREET,EAST 143 STREET,,,ADDRESS,BRONX,,Precinct,Closed,10/22/18 5:36,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,10/21/18 23:09,01 BRONX,2022690001,BRONX,"1,007,114","234,638",ONLINE,Unspecified,BRONX,,,,,,,,40.81067333,-73.91740495,"(40.81067332885121, -73.91740495406697)"
40616263,10/21/18 21:36,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11214,8851 20 AVENUE,20 AVENUE,,,,,ADDRESS,BROOKLYN,,N/A,Open,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,10/21/18 0:00,11 BROOKLYN,3064670012,BROOKLYN,"983,291","157,719",PHONE,Unspecified,BROOKLYN,,,,,,,,40.59957844,-74.00345339,"(40.599578440790054, -74.00345338567718)"
40613225,10/21/18 21:37,,DPR,Department of Parks and Recreation,Damaged Tree,Branch Cracked and Will Fall,Street,11417,149-13 CENTREVILLE STREET,CENTREVILLE STREET,97 STREET,ECKFORD AVENUE,,,ADDRESS,OZONE PARK,,N/A,Open,10/29/18 21:37,The Department of Parks and Recreation usually requires 8 days to review a request and determine the appropriate action. Please note your Service Request number for future reference.,,10 QUEENS,4115520059,QUEENS,"1,029,134","183,752",OTHER,Unspecified,QUEENS,,,,,,,,40.67091976,-73.83819849,"(40.67091975889178, -73.83819849303244)"
40618729,10/21/18 21:37,,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,11223,2025 STILLWELL AVENUE,STILLWELL AVENUE,,,,,ADDRESS,BROOKLYN,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,10/21/18 0:00,11 BROOKLYN,3070920051,BROOKLYN,"988,311","156,922",ONLINE,Unspecified,BROOKLYN,,,,,,,,40.59738996,-73.98537671,"(40.59738995844717, -73.98537670527539)"
40618164,10/21/18 21:37,,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,11223,2025 STILLWELL AVENUE,STILLWELL AVENUE,,,,,ADDRESS,BROOKLYN,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,10/21/18 0:00,11 BROOKLYN,3070920051,BROOKLYN,"988,311","156,922",ONLINE,Unspecified,BROOKLYN,,,,,,,,40.59738996,-73.98537671,"(40.59738995844717, -73.98537670527539)"
40616356,10/21/18 21:37,,HPD,Department of Housing Preservation and Development,SAFETY,CARBON MONOXIDE DETECTOR,RESIDENTIAL BUILDING,11223,2025 STILLWELL AVENUE,STILLWELL AVENUE,,,,,ADDRESS,BROOKLYN,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,10/21/18 0:00,11 BROOKLYN,3070920051,BROOKLYN,"988,311","156,922",ONLINE,Unspecified,BROOKLYN,,,,,,,,40.59738996,-73.98537671,"(40.59738995844717, -73.98537670527539)"
40618002,10/21/18 21:37,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11207,814 KNICKERBOCKER AVENUE,KNICKERBOCKER AVENUE,,,,,ADDRESS,BROOKLYN,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,10/21/18 0:00,04 BROOKLYN,3034180029,BROOKLYN,"1,010,028","191,537",PHONE,Unspecified,BROOKLYN,,,,,,,,40.69236405,-73.90704351,"(40.692364050587216, -73.90704350959318)"
40617016,10/21/18 21:37,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10012,13 PRINCE STREET,PRINCE STREET,,,,,ADDRESS,NEW YORK,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,10/21/18 0:00,02 MANHATTAN,1005070001,MANHATTAN,"985,930","202,555",MOBILE,Unspecified,MANHATTAN,,,,,,,,40.72264324,-73.9939391,"(40.722643238414314, -73.99393910207002)"
40612946,10/21/18 21:37,10/21/18 23:35,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11214,7611 18 AVENUE,18 AVENUE,76 STREET,77 STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,10/22/18 5:37,The Police Department responded to the complaint and took action to fix the condition.,10/21/18 23:35,11 BROOKLYN,3062380006,BROOKLYN,"985,161","162,482",ONLINE,Unspecified,BROOKLYN,,,,,,,,40.61265191,-73.99671882,"(40.612651907813884, -73.99671882119718)"
40613380,10/21/18 21:37,10/21/18 23:12,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11420,130-44 129 STREET,129 STREET,SUTTER AVENUE,133 AVENUE,,,ADDRESS,SOUTH OZONE PARK,,Precinct,Closed,10/22/18 5:37,The Police Department responded and upon arrival those responsible for the condition were gone.,10/21/18 23:12,10 QUEENS,4117660057,QUEENS,"1,037,016","184,183",ONLINE,Unspecified,QUEENS,,,,,,,,40.67205928,-73.80978152,"(40.67205928495151, -73.8097815248121)"
40618702,10/21/18 21:38,,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11417,85-15 PITKIN AVENUE,PITKIN AVENUE,85 STREET,86 STREET,,,ADDRESS,Ozone Park,,N/A,Assigned,,The Department of Sanitation has sent this complaint to the appropriate district garage or bureau for further action.,10/25/18 0:00,10 QUEENS,,QUEENS,"1,025,521","185,234",PHONE,Unspecified,QUEENS,,,,,,,,40.67500509,-73.85121383,"(40.67500509065849, -73.85121382995226)"
40616222,10/21/18 21:38,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11207,371 VAN SICLEN AVENUE,VAN SICLEN AVENUE,,,,,ADDRESS,BROOKLYN,,N/A,Open,,,10/21/18 0:00,05 BROOKLYN,3040260002,BROOKLYN,"1,014,819","183,659",PHONE,Unspecified,BROOKLYN,,,,,,,,40.6707255,-73.88980273,"(40.670725497089165, -73.88980272808672)"
40617163,10/21/18 21:38,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11219,980 54 STREET,54 STREET,,,,,ADDRESS,BROOKLYN,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,10/21/18 0:00,12 BROOKLYN,3056730039,BROOKLYN,"983,633","171,193",ONLINE,Unspecified,BROOKLYN,,,,,,,,40.6365618,-74.00222307,"(40.636561803104044, -74.00222306552384)"
40618528,10/21/18 21:38,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,Street,10065,1135 1 AVENUE,1 AVENUE,EAST 62 STREET,EAST 63 STREET,,,ADDRESS,NEW YORK,,N/A,Open,11/4/18 21:38,The Taxi and Limousine Commission will contact you within 14 days to confirm your complaint details. Please note your Service Request number for future reference.,,08 MANHATTAN,1014370026,MANHATTAN,"995,192","216,762",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7616313,-73.96050169,"(40.76163130002375, -73.9605016861919)"
40619248,10/21/18 21:39,10/21/18 22:47,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,10453,153 WEST 175 STREET,WEST 175 STREET,MONTGOMERY AVENUE,POPHAM AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,10/22/18 5:39,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,10/21/18 22:47,05 BRONX,2028770336,BRONX,"1,006,168","248,385",MOBILE,Unspecified,BRONX,,,,,,,,40.84840729,-73.92077742,"(40.848407289775864, -73.92077741681166)"
40614460,10/21/18 21:39,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11368,34-53 111 STREET,111 STREET,,,,,ADDRESS,Corona,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,10/21/18 0:00,03 QUEENS,4017550075,QUEENS,"1,023,800","214,518",PHONE,Unspecified,QUEENS,,,,,,,,40.75539041,-73.85724615,"(40.75539041120059, -73.85724615332992)"
40619097,10/21/18 21:39,10/22/18 1:42,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11209,7002 RIDGE BOULEVARD,RIDGE BOULEVARD,70 STREET,OVINGTON AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,10/22/18 5:39,The Police Department responded and upon arrival those responsible for the condition were gone.,10/22/18 1:42,10 BROOKLYN,3058850103,BROOKLYN,"976,202","170,902",MOBILE,Unspecified,BROOKLYN,,,,,,,,40.63575944,-74.02899679,"(40.635759435376606, -74.02899678532047)"
40617363,10/21/18 21:39,,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10454,370 CYPRESS AVENUE,CYPRESS AVENUE,,,,,ADDRESS,BRONX,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,10/21/18 0:00,01 BRONX,2025710014,BRONX,"1,008,391","233,929",PHONE,Unspecified,BRONX,,,,,,,,40.80872392,-73.91279441,"(40.80872392428343, -73.91279440876623)"
40616398,10/21/18 21:39,,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10454,370 CYPRESS AVENUE,CYPRESS AVENUE,,,,,ADDRESS,BRONX,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,10/21/18 0:00,01 BRONX,2025710014,BRONX,"1,008,391","233,929",PHONE,Unspecified,BRONX,,,,,,,,40.80872392,-73.91279441,"(40.80872392428343, -73.91279440876623)"
40612742,10/21/18 21:39,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10454,370 CYPRESS AVENUE,CYPRESS AVENUE,,,,,ADDRESS,BRONX,,N/A,Open,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,10/21/18 0:00,01 BRONX,2025710014,BRONX,"1,008,391","233,929",PHONE,Unspecified,BRONX,,,,,,,,40.80872392,-73.91279441,"(40.80872392428343, -73.91279440876623)"
40615575,10/21/18 21:39,10/22/18 1:49,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10033,615 WEST 184 STREET,WEST 184 STREET,ST NICHOLAS AVENUE,WADSWORTH AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,10/22/18 5:39,The Police Department responded and upon arrival those responsible for the condition were gone.,10/22/18 1:49,12 MANHATTAN,1021660001,MANHATTAN,"1,002,781","249,455",MOBILE,Unspecified,MANHATTAN,,,,,,,,40.85135188,-73.93301676,"(40.85135188032861, -73.933016761423)"
40616607,10/21/18 21:39,10/21/18 22:47,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,10453,148 WEST 175 STREET,WEST 175 STREET,MONTGOMERY AVENUE,POPHAM AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,10/22/18 5:39,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,10/21/18 22:47,05 BRONX,2028770230,BRONX,"1,006,152","248,388",MOBILE,Unspecified,BRONX,,,,,,,,40.84841556,-73.92083524,"(40.84841556358945, -73.92083523896021)"
